Crawler,"Crawling date",position
BE_EAST_FLANDERS,"02-05-2022 01:22:11",1
BE_BRUSSELS,"02-05-2022 01:23:19",1
BE_WEST_FLANDERS,"02-05-2022 01:24:10",1
BE_ATH,"02-05-2022 01:24:52",1
BE_LIEGE,"02-05-2022 01:26:38",1
BE_LIMBURG,"02-05-2022 01:40:55",1
BE_ANTWERP,"02-05-2022 13:22:04",1
BE_EAST_FLANDERS,"02-05-2022 13:24:01",1
BE_WEST_FLANDERS,"02-05-2022 13:24:37",1
BE_BRUSSELS,"02-05-2022 13:28:56",1
BE_ATH,"02-05-2022 13:31:40",1
BE_LIEGE,"02-05-2022 13:35:37",1
BE_LIMBURG,"02-05-2022 13:55:50",1
BE_ANTWERP,"03-05-2022 01:22:21",1
BE_BRUSSELS,"03-05-2022 01:23:51",1
BE_EAST_FLANDERS,"03-05-2022 01:24:02",1
BE_WEST_FLANDERS,"03-05-2022 01:30:14",1
BE_LIEGE,"03-05-2022 01:35:08",1
BE_LIMBURG,"03-05-2022 02:07:26",1
BE_ANTWERP,"03-05-2022 13:19:43",1
BE_ATH,"03-05-2022 13:20:47",1
BE_WEST_FLANDERS,"03-05-2022 13:21:02",1
BE_LIEGE,"03-05-2022 13:22:08",1
BE_BRUSSELS,"03-05-2022 13:23:29",1
BE_EAST_FLANDERS,"03-05-2022 13:23:36",1
BE_LIMBURG,"03-05-2022 13:33:35",1
BE_ANTWERP,"04-05-2022 01:19:48",1
BE_LIEGE,"04-05-2022 01:20:59",1
BE_WEST_FLANDERS,"04-05-2022 01:21:20",1
BE_ATH,"04-05-2022 01:22:56",1
BE_EAST_FLANDERS,"04-05-2022 01:22:59",1
BE_BRUSSELS,"04-05-2022 01:24:23",1
BE_LIMBURG,"04-05-2022 01:33:12",1
BE_ANTWERP,"04-05-2022 13:19:39",1
BE_WEST_FLANDERS,"04-05-2022 13:21:09",1
BE_LIEGE,"04-05-2022 13:21:51",1
BE_EAST_FLANDERS,"04-05-2022 13:23:01",1
BE_BRUSSELS,"04-05-2022 13:23:18",1
BE_ATH,"04-05-2022 13:26:35",1
BE_LIMBURG,"04-05-2022 13:34:08",1
BE_ANTWERP,"05-05-2022 01:20:38",1
BE_LIEGE,"05-05-2022 01:22:13",1
BE_BRUSSELS,"05-05-2022 01:23:25",1
BE_EAST_FLANDERS,"05-05-2022 01:23:35",1
BE_ATH,"05-05-2022 01:25:56",1
BE_WEST_FLANDERS,"05-05-2022 01:28:33",1
BE_LIMBURG,"05-05-2022 01:32:30",1
BE_ANTWERP,"05-05-2022 13:22:12",1
BE_LIEGE,"05-05-2022 13:22:46",1
BE_EAST_FLANDERS,"05-05-2022 13:23:43",1
BE_WEST_FLANDERS,"05-05-2022 13:29:41",1
BE_BRUSSELS,"05-05-2022 13:30:19",1
BE_ATH,"05-05-2022 13:33:18",1
BE_LIMBURG,"05-05-2022 13:43:15",1
BE_EAST_FLANDERS,"06-05-2022 01:23:40",1
BE_LIEGE,"06-05-2022 01:27:28",1
BE_ANTWERP,"06-05-2022 01:27:51",1
BE_WEST_FLANDERS,"06-05-2022 01:30:00",1
BE_BRUSSELS,"06-05-2022 01:39:22",1
BE_ATH,"06-05-2022 01:42:54",1
BE_LIMBURG,"06-05-2022 01:56:33",1
BE_EAST_FLANDERS,"06-05-2022 13:26:16",1
BE_ANTWERP,"06-05-2022 13:37:25",1
BE_LIEGE,"06-05-2022 13:37:28",1
BE_WEST_FLANDERS,"06-05-2022 13:40:58",1
BE_BRUSSELS,"06-05-2022 13:50:37",1
BE_ATH,"06-05-2022 13:53:00",1
BE_LIMBURG,"06-05-2022 13:58:31",1
BE_EAST_FLANDERS,"07-05-2022 01:27:34",1
BE_ANTWERP,"07-05-2022 01:43:28",1
BE_LIEGE,"07-05-2022 01:43:42",1
BE_WEST_FLANDERS,"07-05-2022 01:49:11",1
BE_ATH,"07-05-2022 01:53:27",1
BE_BRUSSELS,"07-05-2022 01:56:54",1
BE_LIMBURG,"07-05-2022 02:07:51",1
BE_EAST_FLANDERS,"07-05-2022 13:26:48",1
BE_ANTWERP,"07-05-2022 13:47:41",1
BE_LIEGE,"07-05-2022 13:48:22",1
BE_WEST_FLANDERS,"07-05-2022 13:50:30",1
BE_BRUSSELS,"07-05-2022 13:53:25",1
BE_ATH,"07-05-2022 13:55:23",1
BE_LIMBURG,"07-05-2022 14:08:12",1
BE_EAST_FLANDERS,"08-05-2022 01:33:29",1
BE_LIEGE,"08-05-2022 01:47:01",1
BE_BRUSSELS,"08-05-2022 01:47:10",1
BE_WEST_FLANDERS,"08-05-2022 01:49:30",1
BE_ANTWERP,"08-05-2022 01:51:43",1
BE_ATH,"08-05-2022 01:59:45",1
BE_LIMBURG,"08-05-2022 02:17:32",1
BE_EAST_FLANDERS,"08-05-2022 13:33:48",1
BE_BRUSSELS,"08-05-2022 13:49:45",1
BE_ANTWERP,"08-05-2022 13:50:22",1
BE_WEST_FLANDERS,"08-05-2022 13:50:22",1
BE_LIEGE,"08-05-2022 13:54:27",1
BE_ATH,"08-05-2022 13:55:06",1
BE_LIMBURG,"08-05-2022 14:08:56",1
BE_EAST_FLANDERS,"09-05-2022 01:40:14",1
BE_WEST_FLANDERS,"09-05-2022 01:49:32",1
BE_BRUSSELS,"09-05-2022 01:49:58",1
BE_ANTWERP,"09-05-2022 01:51:24",1
BE_LIEGE,"09-05-2022 01:56:13",1
BE_ATH,"09-05-2022 01:59:29",1
BE_LIMBURG,"09-05-2022 02:08:45",1
BE_EAST_FLANDERS,"09-05-2022 13:43:31",1
BE_BRUSSELS,"09-05-2022 13:49:42",1
BE_WEST_FLANDERS,"09-05-2022 13:51:14",1
BE_ANTWERP,"09-05-2022 13:55:04",1
BE_ATH,"09-05-2022 13:58:17",1
BE_LIEGE,"09-05-2022 13:58:59",1
BE_LIMBURG,"09-05-2022 14:16:57",1
BE_EAST_FLANDERS,"10-05-2022 01:46:38",1
BE_BRUSSELS,"10-05-2022 01:51:24",1
BE_ANTWERP,"10-05-2022 01:55:05",1
BE_WEST_FLANDERS,"10-05-2022 01:56:28",1
BE_LIEGE,"10-05-2022 01:56:46",1
BE_ATH,"10-05-2022 02:02:13",1
BE_LIMBURG,"10-05-2022 02:13:15",1
BE_ATH,"10-05-2022 13:20:46",1
BE_ANTWERP,"10-05-2022 13:24:00",1
BE_EAST_FLANDERS,"10-05-2022 13:44:58",1
BE_LIEGE,"10-05-2022 13:50:55",1
BE_BRUSSELS,"10-05-2022 13:54:06",1
BE_WEST_FLANDERS,"10-05-2022 13:59:29",1
BE_LIMBURG,"10-05-2022 14:09:30",1
BE_ATH,"11-05-2022 01:20:56",1
BE_ANTWERP,"11-05-2022 01:23:23",1
BE_EAST_FLANDERS,"11-05-2022 01:49:56",1
BE_WEST_FLANDERS,"11-05-2022 01:54:45",1
BE_BRUSSELS,"11-05-2022 01:56:03",1
BE_LIEGE,"11-05-2022 01:57:23",1
BE_LIMBURG,"11-05-2022 02:18:53",1
BE_ANTWERP,"11-05-2022 13:23:25",1
BE_BRUSSELS,"11-05-2022 13:56:42",1
BE_WEST_FLANDERS,"11-05-2022 13:57:27",1
BE_LIEGE,"11-05-2022 13:57:41",1
BE_LIMBURG,"11-05-2022 14:15:25",1
BE_ATH,"12-05-2022 01:22:34",1
BE_ANTWERP,"12-05-2022 01:23:54",1
BE_LIEGE,"12-05-2022 01:50:01",1
BE_EAST_FLANDERS,"12-05-2022 01:50:03",1
BE_WEST_FLANDERS,"12-05-2022 02:00:35",1
BE_BRUSSELS,"12-05-2022 02:01:55",1
BE_LIMBURG,"12-05-2022 02:15:10",1
BE_ATH,"12-05-2022 13:21:49",1
BE_ANTWERP,"12-05-2022 13:23:34",1
BE_EAST_FLANDERS,"12-05-2022 13:49:47",1
BE_BRUSSELS,"12-05-2022 13:58:33",1
BE_LIEGE,"12-05-2022 13:58:35",1
BE_WEST_FLANDERS,"12-05-2022 14:00:00",1
BE_LIMBURG,"12-05-2022 14:10:50",1
BE_ATH,"13-05-2022 01:22:23",1
BE_ANTWERP,"13-05-2022 01:30:48",1
BE_EAST_FLANDERS,"13-05-2022 01:51:36",1
BE_LIEGE,"13-05-2022 01:51:44",1
BE_BRUSSELS,"13-05-2022 01:57:08",1
BE_WEST_FLANDERS,"13-05-2022 02:02:45",1
BE_LIMBURG,"13-05-2022 02:17:27",1
BE_ATH,"13-05-2022 13:21:54",1
BE_ANTWERP,"13-05-2022 13:40:12",1
BE_EAST_FLANDERS,"13-05-2022 13:51:35",1
BE_BRUSSELS,"13-05-2022 13:57:07",1
BE_LIEGE,"13-05-2022 13:59:16",1
BE_WEST_FLANDERS,"13-05-2022 14:00:26",1
BE_LIMBURG,"13-05-2022 14:16:23",1
BE_ATH,"14-05-2022 01:22:15",1
BE_ANTWERP,"14-05-2022 01:49:21",1
BE_BRUSSELS,"14-05-2022 01:56:28",1
BE_EAST_FLANDERS,"14-05-2022 01:57:44",1
BE_WEST_FLANDERS,"14-05-2022 01:58:31",1
BE_LIEGE,"14-05-2022 01:59:05",1
BE_LIMBURG,"14-05-2022 02:20:12",1
BE_ATH,"14-05-2022 13:22:23",1
BE_ANTWERP,"14-05-2022 13:46:31",1
BE_EAST_FLANDERS,"14-05-2022 13:52:08",1
BE_BRUSSELS,"14-05-2022 13:57:54",1
BE_WEST_FLANDERS,"14-05-2022 14:01:42",1
BE_LIEGE,"14-05-2022 14:02:44",1
BE_ATH,"15-05-2022 01:22:10",1
BE_ANTWERP,"15-05-2022 01:50:00",1
BE_EAST_FLANDERS,"15-05-2022 01:50:13",1
BE_LIEGE,"15-05-2022 01:58:13",1
BE_BRUSSELS,"15-05-2022 01:59:01",1
BE_WEST_FLANDERS,"15-05-2022 02:01:32",1
BE_ATH,"15-05-2022 13:22:27",1
BE_EAST_FLANDERS,"15-05-2022 13:47:56",1
BE_BRUSSELS,"15-05-2022 13:57:11",1
BE_ANTWERP,"15-05-2022 13:57:12",1
BE_LIEGE,"15-05-2022 14:00:01",1
BE_WEST_FLANDERS,"15-05-2022 14:01:00",1
BE_ATH,"16-05-2022 01:22:33",1
BE_EAST_FLANDERS,"16-05-2022 01:50:22",1
BE_ANTWERP,"16-05-2022 01:55:51",1
BE_BRUSSELS,"16-05-2022 01:57:51",1
BE_LIEGE,"16-05-2022 01:59:14",1
BE_WEST_FLANDERS,"16-05-2022 02:06:53",1
BE_ATH,"16-05-2022 13:23:26",1
BE_LIEGE,"16-05-2022 13:58:25",1
BE_BRUSSELS,"16-05-2022 14:00:08",1
BE_ANTWERP,"16-05-2022 14:00:29",1
BE_WEST_FLANDERS,"16-05-2022 14:06:16",1
BE_ATH,"17-05-2022 01:29:43",1
BE_LIEGE,"17-05-2022 01:53:07",1
BE_ANTWERP,"17-05-2022 01:55:17",1
BE_BRUSSELS,"17-05-2022 02:00:20",1
BE_WEST_FLANDERS,"17-05-2022 02:06:35",1
BE_ATH,"17-05-2022 13:37:33",1
BE_ANTWERP,"17-05-2022 13:56:56",1
BE_BRUSSELS,"17-05-2022 13:58:24",1
BE_LIEGE,"17-05-2022 14:00:41",1
BE_WEST_FLANDERS,"17-05-2022 14:11:21",1
BE_ATH,"18-05-2022 01:50:44",1
BE_BRUSSELS,"18-05-2022 01:58:53",1
BE_ANTWERP,"18-05-2022 02:01:53",1
BE_LIEGE,"18-05-2022 02:06:00",1
BE_WEST_FLANDERS,"18-05-2022 02:10:14",1
BE_ATH,"18-05-2022 13:56:26",1
BE_BRUSSELS,"18-05-2022 13:59:32",1
BE_ANTWERP,"18-05-2022 14:03:32",1
BE_LIEGE,"18-05-2022 14:05:44",1
BE_WEST_FLANDERS,"18-05-2022 14:09:59",1
BE_BRUSSELS,"19-05-2022 02:03:00",1
BE_ANTWERP,"19-05-2022 02:03:29",1
BE_LIEGE,"19-05-2022 02:03:44",1
BE_ATH,"19-05-2022 02:04:26",1
BE_WEST_FLANDERS,"19-05-2022 02:09:42",1
BE_ANTWERP,"19-05-2022 13:57:19",1
BE_WEST_FLANDERS,"19-05-2022 14:03:03",1
BE_ATH,"19-05-2022 14:04:33",1
BE_BRUSSELS,"19-05-2022 14:05:51",1
BE_LIEGE,"19-05-2022 14:08:42",1
BE_ANTWERP,"20-05-2022 02:00:43",1
BE_BRUSSELS,"20-05-2022 02:01:42",1
BE_ATH,"20-05-2022 02:04:25",1
BE_WEST_FLANDERS,"20-05-2022 02:05:16",1
BE_LIEGE,"20-05-2022 02:07:07",1
BE_BRUSSELS,"20-05-2022 13:20:39",1
BE_LIEGE,"20-05-2022 13:20:53",1
BE_ATH,"20-05-2022 13:21:07",1
BE_WEST_FLANDERS,"20-05-2022 13:21:31",1
BE_ANTWERP,"20-05-2022 13:21:43",1
BE_EAST_FLANDERS,"20-05-2022 13:22:56",1
BE_EAST_FLANDERS,"21-05-2022 01:25:08",1
BE_WEST_FLANDERS,"21-05-2022 01:26:26",1
BE_LIEGE,"21-05-2022 01:27:05",1
BE_ANTWERP,"21-05-2022 01:27:02",1
BE_ATH,"21-05-2022 01:28:17",1
BE_LIMBURG,"21-05-2022 01:28:34",1
BE_BRUSSELS,"21-05-2022 01:28:46",1
BE_LIEGE,"21-05-2022 13:25:57",1
BE_EAST_FLANDERS,"21-05-2022 13:29:48",1
BE_ATH,"21-05-2022 13:33:05",1
BE_WEST_FLANDERS,"21-05-2022 13:33:05",1
BE_ANTWERP,"21-05-2022 13:33:18",1
BE_BRUSSELS,"21-05-2022 13:33:48",1
BE_LIMBURG,"21-05-2022 13:39:36",1
BE_LIEGE,"22-05-2022 01:29:29",1
BE_EAST_FLANDERS,"22-05-2022 01:40:12",1
BE_WEST_FLANDERS,"22-05-2022 01:41:33",1
BE_ANTWERP,"22-05-2022 01:41:37",1
BE_LIMBURG,"22-05-2022 01:45:59",1
BE_ATH,"22-05-2022 01:48:06",1
BE_BRUSSELS,"22-05-2022 01:48:52",1
BE_LIEGE,"22-05-2022 13:37:57",1
BE_EAST_FLANDERS,"22-05-2022 13:48:24",1
BE_ANTWERP,"22-05-2022 13:51:24",1
BE_WEST_FLANDERS,"22-05-2022 13:56:32",1
BE_ATH,"22-05-2022 13:59:05",1
BE_LIMBURG,"22-05-2022 13:59:11",1
BE_BRUSSELS,"22-05-2022 13:59:47",1
BE_ANTWERP,"23-05-2022 01:21:08",1
BE_LIEGE,"23-05-2022 01:46:42",1
BE_EAST_FLANDERS,"23-05-2022 01:48:58",1
BE_WEST_FLANDERS,"23-05-2022 02:00:52",1
BE_LIMBURG,"23-05-2022 02:00:58",1
BE_BRUSSELS,"23-05-2022 02:02:42",1
BE_ATH,"23-05-2022 02:04:41",1
BE_ANTWERP,"23-05-2022 13:22:18",1
BE_LIEGE,"23-05-2022 13:50:48",1
BE_EAST_FLANDERS,"23-05-2022 13:50:57",1
BE_WEST_FLANDERS,"23-05-2022 14:04:18",1
BE_LIMBURG,"23-05-2022 14:06:11",1
BE_ATH,"23-05-2022 14:09:13",1
BE_BRUSSELS,"23-05-2022 14:10:11",1
BE_ANTWERP,"24-05-2022 01:26:44",1
BE_LIEGE,"24-05-2022 01:50:39",1
BE_EAST_FLANDERS,"24-05-2022 01:59:08",1
BE_ATH,"24-05-2022 02:09:44",1
BE_WEST_FLANDERS,"24-05-2022 02:10:23",1
BE_LIMBURG,"24-05-2022 02:18:11",1
BE_BRUSSELS,"24-05-2022 02:19:39",1
BE_ANTWERP,"24-05-2022 13:26:19",1
BE_LIEGE,"24-05-2022 13:49:50",1
BE_EAST_FLANDERS,"24-05-2022 13:58:26",1
BE_LIMBURG,"24-05-2022 14:14:38",1
BE_WEST_FLANDERS,"24-05-2022 14:15:16",1
BE_ATH,"24-05-2022 14:16:10",1
BE_BRUSSELS,"24-05-2022 14:23:06",1
BE_EAST_FLANDERS,"25-05-2022 01:22:41",1
BE_ANTWERP,"25-05-2022 01:26:20",1
BE_LIEGE,"25-05-2022 01:49:30",1
BE_ATH,"25-05-2022 02:14:39",1
BE_LIMBURG,"25-05-2022 02:17:55",1
BE_WEST_FLANDERS,"25-05-2022 02:18:46",1
BE_BRUSSELS,"25-05-2022 02:26:16",1
BE_EAST_FLANDERS,"25-05-2022 13:23:05",1
BE_ANTWERP,"25-05-2022 13:26:05",1
BE_ATH,"25-05-2022 14:14:23",1
BE_LIMBURG,"25-05-2022 14:23:21",1
BE_WEST_FLANDERS,"25-05-2022 14:25:04",1
BE_BRUSSELS,"25-05-2022 14:26:25",1
BE_EAST_FLANDERS,"26-05-2022 01:21:57",1
BE_ANTWERP,"26-05-2022 01:27:08",1
BE_ATH,"26-05-2022 01:35:32",1
BE_WEST_FLANDERS,"26-05-2022 02:15:36",1
BE_LIMBURG,"26-05-2022 02:20:47",1
BE_BRUSSELS,"26-05-2022 02:21:32",1
BE_EAST_FLANDERS,"26-05-2022 13:22:21",1
BE_ANTWERP,"26-05-2022 13:27:42",1
BE_ATH,"26-05-2022 13:33:54",1
BE_WEST_FLANDERS,"26-05-2022 14:19:13",1
BE_LIMBURG,"26-05-2022 14:21:00",1
BE_BRUSSELS,"26-05-2022 14:22:09",1
BE_EAST_FLANDERS,"27-05-2022 01:22:22",1
BE_LIEGE,"27-05-2022 01:22:48",1
BE_ANTWERP,"27-05-2022 01:28:13",1
BE_ATH,"27-05-2022 01:35:59",1
BE_WEST_FLANDERS,"27-05-2022 02:19:48",1
BE_BRUSSELS,"27-05-2022 02:22:21",1
BE_LIMBURG,"27-05-2022 02:23:00",1
BE_ANTWERP,"27-05-2022 13:21:53",1
BE_BRUSSELS,"27-05-2022 13:23:01",1
BE_ATH,"27-05-2022 13:23:03",1
BE_LIMBURG,"27-05-2022 13:23:33",1
BE_LIEGE,"27-05-2022 13:23:52",1
BE_EAST_FLANDERS,"27-05-2022 13:24:03",1
BE_WEST_FLANDERS,"27-05-2022 13:25:16",1
BE_ANTWERP,"28-05-2022 01:21:52",1
BE_BRUSSELS,"28-05-2022 01:22:51",1
BE_ATH,"28-05-2022 01:23:00",1
BE_LIEGE,"28-05-2022 01:23:21",1
BE_LIMBURG,"28-05-2022 01:23:22",1
BE_EAST_FLANDERS,"28-05-2022 01:23:27",1
BE_WEST_FLANDERS,"28-05-2022 01:24:44",1
BE_ANTWERP,"28-05-2022 13:21:56",1
BE_BRUSSELS,"28-05-2022 13:22:35",1
BE_LIEGE,"28-05-2022 13:23:12",1
BE_ATH,"28-05-2022 13:23:14",1
BE_LIMBURG,"28-05-2022 13:23:36",1
BE_EAST_FLANDERS,"28-05-2022 13:23:38",1
BE_WEST_FLANDERS,"28-05-2022 13:24:08",1
BE_ANTWERP,"29-05-2022 01:21:48",1
BE_BRUSSELS,"29-05-2022 01:22:25",1
BE_EAST_FLANDERS,"29-05-2022 01:23:16",1
BE_LIMBURG,"29-05-2022 01:23:22",1
BE_LIEGE,"29-05-2022 01:23:25",1
BE_ATH,"29-05-2022 01:23:33",1
BE_WEST_FLANDERS,"29-05-2022 01:25:09",1
BE_ANTWERP,"29-05-2022 13:21:48",1
BE_EAST_FLANDERS,"29-05-2022 13:23:13",1
BE_BRUSSELS,"29-05-2022 13:23:22",1
BE_LIMBURG,"29-05-2022 13:23:27",1
BE_ATH,"29-05-2022 13:23:33",1
BE_LIEGE,"29-05-2022 13:24:12",1
BE_WEST_FLANDERS,"29-05-2022 13:25:32",1
BE_ANTWERP,"30-05-2022 01:21:47",1
BE_LIEGE,"30-05-2022 01:22:09",1
BE_ATH,"30-05-2022 01:22:49",1
BE_EAST_FLANDERS,"30-05-2022 01:23:04",1
BE_LIMBURG,"30-05-2022 01:23:11",1
BE_BRUSSELS,"30-05-2022 01:23:24",1
BE_WEST_FLANDERS,"30-05-2022 01:24:16",1
BE_ANTWERP,"30-05-2022 13:21:46",1
BE_LIEGE,"30-05-2022 13:22:13",1
BE_ATH,"30-05-2022 13:23:03",1
BE_EAST_FLANDERS,"30-05-2022 13:23:18",1
BE_LIMBURG,"30-05-2022 13:23:21",1
BE_BRUSSELS,"30-05-2022 13:24:51",1
BE_WEST_FLANDERS,"30-05-2022 13:26:00",1
BE_ANTWERP,"31-05-2022 01:22:17",1
BE_LIEGE,"31-05-2022 01:22:25",1
BE_EAST_FLANDERS,"31-05-2022 01:23:11",1
BE_LIMBURG,"31-05-2022 01:23:20",1
BE_ATH,"31-05-2022 01:23:24",1
BE_BRUSSELS,"31-05-2022 01:23:19",1
BE_WEST_FLANDERS,"31-05-2022 01:24:25",1
BE_ANTWERP,"31-05-2022 13:21:47",1
BE_LIEGE,"31-05-2022 13:22:19",1
BE_BRUSSELS,"31-05-2022 13:22:53",1
BE_LIMBURG,"31-05-2022 13:23:22",1
BE_ATH,"31-05-2022 13:23:36",1
BE_EAST_FLANDERS,"31-05-2022 13:23:58",1
BE_WEST_FLANDERS,"31-05-2022 13:25:16",1
BE_ANTWERP,"01-06-2022 01:21:41",1
BE_LIEGE,"01-06-2022 01:22:16",1
BE_EAST_FLANDERS,"01-06-2022 01:22:39",1
BE_ATH,"01-06-2022 01:23:35",1
BE_BRUSSELS,"01-06-2022 01:23:45",1
